movie_id;title;genres;poster_id
7450;Laws of Attraction (2004);Comedy|Romance;7450
7451;Mean Girls (2004);Comedy;7451
7454;Van Helsing (2004);Action|Adventure|Fantasy|Horror;7454
7455;Mudge Boy, The (2003);Drama;7455
7457;Breakin' All the Rules (2004);Comedy|Romance;7457
7458;Troy (2004);Action|Adventure|Drama|War;7458
7459;Carandiru (2003);Crime|Drama;7459
7460;Coffee and Cigarettes (2003);Comedy|Drama;7460
7477;Eye See You (D-Tox) (2002);Horror|Thriller;7477
7479;Watch on the Rhine (1943);Drama;7479
7481;Enemy Mine (1985);Adventure|Drama|Sci-Fi;7481
7482;Enter the Dragon (1973);Action|Crime;7482
7486;Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997);Drama|Romance;7486
7487;Henry & June (1990);Drama;7487
7492;Martin (1977);Drama|Horror;7492
7493;Three Faces of Eve, The (1957);Drama;7493
7541;100 Girls (2000);Comedy|Romance;7541
7560;Fail-Safe (1964);Drama|Thriller|War;7560
7561;Paperhouse (1988);Fantasy|Horror|Thriller;7561
7562;Dobermann (1997);Action|Crime;7562
7564;Kwaidan (Kaidan) (1964);Horror;7564
7566;28 Up (1985);Documentary;7566
7569;You Only Live Twice (1967);Action|Adventure|Sci-Fi|Thriller;7569
7570;Octopussy (1983);Action|Adventure|Thriller;7570
7572;Wit (2001);Drama;7572
7573;Never Say Never Again (1983);Action|Adventure|Thriller;7573
7579;Pride and Prejudice (1940);Comedy|Drama|Romance;7579
7581;Fountainhead, The (1949);Drama;7581
7584;Woman of the Year (1942);Comedy|Romance;7584
7587;Samouraï, Le (Godson, The) (1967);Crime|Drama|Thriller;7587
7614;Oklahoma! (1955);Musical|Romance|Western;7614
7615;Desert Hearts (1985);Drama;7615
7616;Body Double (1984);Mystery|Thriller;7616
7618;Chaplin (1992);Drama;7618
7619;Miracle Worker, The (1962);Drama;7619
7620;Monster in a Box (1992);Comedy|Drama;7620
7624;School Ties (1992);Drama;7624
7636;Raising Cain (1992);Horror|Thriller;7636
7646;Rose Red (2002);Horror|Mystery|Thriller;7646
7647;Noises Off... (1992);Comedy;7647
7649;Babylon 5: In the Beginning (1998);Adventure|Sci-Fi;7649
7650;Witchfinder General (Conquerer Worm, The) (1968);Horror;7650
7657;Versus (2000);Action|Comedy|Fantasy|Horror;7657
7669;Pride and Prejudice (1995);Drama|Romance;7669
7698;China Syndrome, The (1979);Drama|Thriller;7698
7700;Wages of Fear, The (Salaire de la peur, Le) (1953);Action|Adventure|Drama|Thriller;7700
7701;Look Who's Talking Too (1990);Comedy|Romance;7701
7702;Bells of St. Mary's, The (1945);Drama;7702
7704;Delta Force, The (1986);Action;7704
7705;Pat and Mike (1952);Comedy|Romance;7705
7706;Animal Crackers (1930);Comedy|Musical;7706
7707;He Said, She Said (1991);Comedy|Drama|Romance;7707
7708;Bedazzled (1967);Comedy|Fantasy;7708
7713;Cat People (1942);Drama|Horror|Romance|Thriller;7713
7714;Camelot (1967);Drama|Musical|Romance;7714
7716;Lonely Guy, The (1984);Comedy;7716
7720;Four Musketeers, The (1974);Action|Adventure|Comedy|Romance;7720
7727;Protocol (1984);Comedy;7727
7728;Postman Always Rings Twice, The (1946);Crime|Drama|Film-Noir|Thriller;7728
7730;Matinee (1993);Comedy|Drama;7730
7742;Baxter (1989);Drama|Horror;7742
7743;Explorers (1985);Adventure|Children|Sci-Fi;7743
7745;Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993);Drama;7745
7748;Pierrot le fou (1965);Crime|Drama;7748
7749;Weekend (a.k.a. Le Week-end) (Week End) (1967);Drama;7749
7753;Tuesdays with Morrie (1999);Drama;7753
7756;Alexander Nevsky (Aleksandr Nevskiy) (1938);Action|Drama|War;7756
7757;Jason and the Argonauts (1963);Action|Adventure|Fantasy;7757
7762;Tinker, Tailor, Soldier, Spy (1979);Drama|Thriller;7762
7766;Throne of Blood (Kumonosu jô) (1957);Action|Drama|Thriller|War;7766
7767;Best of Youth, The (La meglio gioventù) (2003);Drama;7767
7772;Undercurrent (1946);Film-Noir|Thriller;7772
7773;Bang, Bang, You're Dead (2002);Drama;7773
7781;Twister (1990);Comedy;7781
7782;Sniper (1993);Action|Drama;7782
7786;Genghis Blues (1999);Documentary;7786
7789;"11'09""01 - September 11 (2002)";Drama;7789
7792;Parallax View, The (1974);Thriller;7792
7802;Warriors, The (1979);Action|Adventure|Crime|Thriller;7802
7810;Babylon 5: A Call to Arms (1999);Adventure|Sci-Fi;7810
7811;Babylon 5: The River of Souls (1998);Drama|Sci-Fi;7811
7812;Babylon 5: Thirdspace (1998);Drama|Sci-Fi;7812
7815;True Stories (1986);Comedy|Musical;7815
7820;Virgin Spring, The (Jungfrukällan) (1960);Crime|Drama;7820
7822;Mogambo (1953);Adventure|Drama|Romance;7822
7826;Secret Life of Walter Mitty, The (1947);Comedy|Romance|Thriller;7826
7831;Another Thin Man (1939);Comedy|Crime|Drama|Mystery|Romance;7831
7832;Thin Man Goes Home, The (1945);Comedy|Crime|Mystery;7832
7833;Shadow of the Thin Man (1941);Comedy|Crime|Mystery;7833
7834;After the Thin Man (1936);Comedy|Crime|Mystery|Romance;7834
7835;Song of the Thin Man (1947);Comedy|Crime|Drama|Musical|Mystery|Romance;7835
7839;Love Crazy (1941);Comedy;7839
7840;Gunga Din (1939);Adventure|Comedy|War;7840
7841;Children of Dune (2003);Fantasy|Sci-Fi;7841
7842;Dune (2000);Drama|Fantasy|Sci-Fi;7842
7843;Lammbock (2001);Comedy;7843
7844;Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993);Action|Comedy;7844
7845;Tremors II: Aftershocks (1996);Comedy|Horror|Sci-Fi;7845
7846;Tremors 3: Back to Perfection (2001);Comedy|Horror|Sci-Fi;7846
7879;Notorious C.H.O. (2002);Comedy;7879
7882;The Plague of the Zombies (1966);Horror;7882
7883;I Walked with a Zombie (1943);Drama|Horror;7883
7884;Highway 61 (1991);Comedy;7884
7888;How to Succeed in Business Without Really Trying (1967);Comedy|Musical;7888
7889;Pat Garrett and Billy the Kid (1973);Western;7889
7891;Last Man on Earth, The (Ultimo uomo della Terra, L') (1964);Drama|Horror|Sci-Fi;7891
7894;Duck, You Sucker (1971);Action|Western;7894
7895;Bring Me the Head of Alfredo Garcia (1974);Crime|Drama|Thriller;7895
7896;Ride the High Country (1962);Adventure|Drama|Western;7896
7899;Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975);Action;7899
7900;Frankenstein Must Be Destroyed (1969);Drama|Horror|Sci-Fi;7900
7916;Gidget (1959);Comedy;7916
7920;Desperate Living (1977);Comedy|Crime;7920
7924;Stray Dog (Nora inu) (1949);Drama|Film-Noir|Thriller;7924
7925;Hidden Fortress, The (Kakushi-toride no san-akunin) (1958);Action|Adventure;7925
7926;High and Low (Tengoku to jigoku) (1963);Crime|Drama|Film-Noir|Thriller;7926
7930;People Under the Stairs, The (1991);Horror|Mystery|Thriller;7930
7932;Dark Days (2000);Documentary;7932
7934;Zelig (1983);Comedy;7934
7936;Shame (Skammen) (1968);Drama|War;7936
7937;Silence, The (Tystnaden) (1963);Drama;7937
7938;Winter Light (Nattvardsgästerna) (1963);Drama;7938
7939;Through a Glass Darkly (Såsom i en spegel) (1961);Drama;7939
7940;The Magician (1958);Drama;7940
7943;Killers, The (1946);Crime|Film-Noir;7943
7944;Night of the Iguana, The (1964);Drama|Thriller;7944
7951;Nightbreed (1990);Fantasy|Horror;7951
7976;Ken Park (2002);Drama;7976
7979;Monterey Pop (1968);Documentary|Musical;7979
7980;Bridge Too Far, A (1977);Action|Drama|War;7980
7981;Infernal Affairs (Mou gaan dou) (2002);Crime|Drama|Thriller;7981
7982;Tale of Two Sisters, A (Janghwa, Hongryeon) (2003);Drama|Horror|Mystery|Thriller;7982
7983;Broadway Danny Rose (1984);Comedy;7983
7984;From Beyond (1986);Horror|Sci-Fi;7984
7986;Robot Jox (1990);Sci-Fi;7986
7987;Dolls (1987);Horror;7987
7988;Space Truckers (1996);Comedy|Sci-Fi;7988
7991;Death Race 2000 (1975);Action|Sci-Fi;7991
7993;Bucket Of Blood, A (1959);Comedy|Horror;7993
8008;Brigadoon (1954);Fantasy|Musical|Romance;8008
8010;Power of One, The (1992);Drama;8010
8011;Weather Underground, The (2002);Documentary;8011
8012;Kikujiro (Kikujirô no natsu) (1999);Comedy|Drama;8012
8014;Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003);Drama;8014
8015;Phantom Tollbooth, The (1970);Adventure|Animation|Children|Fantasy;8015
8016;Getaway, The (1972);Action|Crime|Drama|Thriller;8016
8019;Dark Water (Honogurai mizu no soko kara) (2002);Drama|Horror|Mystery|Thriller;8019
8024;Thing Called Love, The (1993);Comedy|Drama|Romance;8024
8025;The Thief (1997);Drama;8025
8033;How to Steal a Million (1966);Comedy|Crime|Romance;8033
8035;Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996);Crime|Horror|Thriller;8035
8042;Mean Streets (1973);Crime|Drama;8042
8043;Jack the Bear (1993);Comedy|Drama;8043
8044;I Am a Fugitive from a Chain Gang (1932);Crime|Drama|Film-Noir;8044
8045;Hamburger Hill (1987);Action|Drama|War;8045
8057;Sweet Bird of Youth (1962);Drama;8057
8092;Frankenstein Unbound (1990);Drama|Horror|Sci-Fi;8092
8093;Shiri (Swiri) (1999);Action|Drama|Romance|Thriller;8093
8094;Bad Day at Black Rock (1955);Drama|Thriller|Western;8094
8117;In China They Eat Dogs (I Kina spiser de hunde) (1999);Action|Comedy;8117
8118;Delta Force 2 (Delta Force 2: The Colombian Connection) (1990);Action|Adventure|Thriller|War;8118
8119;Crossroads (1986);Drama;8119
8121;Seducing Doctor Lewis (Grande séduction, La) (2003);Comedy;8121
8125;Sunrise: A Song of Two Humans (1927);Drama|Romance;8125
8126;Shock Corridor (1963);Drama;8126
8128;Au revoir les enfants (1987);Drama;8128
8131;Pursuit of Happiness (2001);Comedy|Romance;8131
8132;Gladiator (1992);Action|Drama;8132
8136;Indestructible Man (1956);Crime|Horror|Sci-Fi;8136
8137;Wasp Woman, The (1959);Horror|Sci-Fi;8137
8138;Attack of the Giant Leeches (1959);Horror|Sci-Fi;8138
8142;Dead or Alive: Hanzaisha (1999);Action|Crime;8142
8143;Lola Montès (1955);Drama;8143
8147;Charly (1968);Drama|Sci-Fi;8147
8153;Lust for Life (1956);Drama;8153
8154;Dolce Vita, La (1960);Drama;8154
8157;Jin Roh: The Wolf Brigade (Jin-Rô) (1998);Animation|Fantasy|Thriller;8157
8158;Rush (1991);Crime|Drama;8158
8167;Captain Blood (1935);Action|Adventure|Romance;8167
8169;*batteries not included (1987);Children|Comedy|Fantasy|Sci-Fi;8169
8183;Educating Rita (1983);Comedy|Drama;8183
8188;Sansho the Bailiff (Sanshô dayû) (1954);Drama;8188
8189;Zazie dans le métro (1960);Comedy;8189
8190;Americanization of Emily, The (1964);Comedy|Drama|War;8190
8191;Anne of the Thousand Days (1969);Drama;8191
8195;Avventura, L' (Adventure, The) (1960);Drama|Mystery|Romance;8195
8196;Beyond the Valley of the Dolls (1970);Comedy|Horror;8196
8197;Hiroshima Mon Amour (1959);Drama|Romance|War;8197
8199;Ugetsu (Ugetsu monogatari) (1953);Drama|Thriller;8199
8207;Day of the Jackal, The (1973);Crime|Thriller;8207
8225;Night of the Living Dead (1990);Horror;8225
8228;Maltese Falcon, The (a.k.a. Dangerous Female) (1931);Mystery;8228
8232;I Love You Again (1940);Comedy|Drama;8232
8235;Safety Last! (1923);Action|Comedy|Romance;8235
8236;While the City Sleeps (1956);Drama|Film-Noir;8236
8238;Little Murders (1971);Comedy|Crime;8238
8239;Viridiana (1961);Comedy|Drama;8239
8241;Masterminds (1997);Action|Comedy|Thriller;8241
8253;Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979);Action|Adventure|Animation|Comedy|Crime|Mystery;8253
8254;Arizona Dream (1993);Comedy|Drama|Fantasy|Romance;8254
8261;3 Women (Three Women) (1977);Drama;8261
8264;Grey Gardens (1975);Documentary;8264
8266;Purple Rain (1984);Drama|Musical;8266
8268;Point of No Return (1993);Action|Thriller;8268
8270;Hairdresser's Husband, The (Le mari de la coiffeuse) (1990);Comedy|Drama|Romance;8270
8275;College (1927);Comedy;8275
8290;Mitchell (1975);Action|Crime;8290
8293;Used People (1992);Comedy|Drama;8293
8302;Front Page, The (1931);Comedy|Drama|Romance;8302
8327;Dolls (2002);Drama|Romance;8327
8331;Man Who Came to Dinner, The (1942);Comedy;8331
8335;Make Way for Tomorrow (1937);Drama;8335
8336;Major and the Minor, The (1942);Comedy|Romance;8336
8337;Caine Mutiny, The (1954);Drama|War;8337
8338;Black Narcissus (1947);Drama;8338
8340;Escape from Alcatraz (1979);Drama|Thriller;8340
8341;Oliver Twist (1948);Adventure|Crime|Drama;8341
8360;Shrek 2 (2004);Adventure|Animation|Children|Comedy|Musical|Romance;8360
8361;Day After Tomorrow, The (2004);Action|Adventure|Drama|Sci-Fi|Thriller;8361
8362;Raising Helen (2004);Comedy|Drama|Romance;8362
8363;Soul Plane (2004);Comedy;8363
8364;Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003);Drama;8364
8366;Saved! (2004);Comedy|Drama;8366
8368;Harry Potter and the Prisoner of Azkaban (2004);Adventure|Fantasy|IMAX;8368
8369;Mindhunters (2004);Action|Crime|Horror|Mystery|Thriller;8369
8370;Blind Swordsman: Zatoichi, The (Zatôichi) (2003);Action|Comedy|Crime|Drama;8370
8371;Chronicles of Riddick, The (2004);Action|Sci-Fi|Thriller;8371
8372;Garfield: The Movie (2004);Animation|Children|Comedy;8372
8373;Stepford Wives, The (2004);Comedy|Fantasy|Thriller;8373
8375;Hunting of the President, The (2004);Documentary;8375
8376;Napoleon Dynamite (2004);Comedy;8376
8378;Doctor, The (1991);Drama;8378
8379;Dresser, The (1983);Drama;8379
8380;Father Hood (1993);Comedy;8380
8382;Hello Again (1987);Comedy;8382
8383;Hope Springs (2003);Comedy|Romance;8383
8385;Lover Come Back (1961);Comedy|Romance;8385
8387;Police Academy: Mission to Moscow (1994);Comedy|Crime;8387
8391;Big Wednesday (1978);Comedy|Drama;8391
8402;Book of Love (1990);Comedy|Romance;8402
8405;Hour of the Wolf (Vargtimmen) (1968);Drama|Horror;8405
8410;Suddenly (1954);Crime|Drama|Film-Noir;8410
8424;Divorcee, The (1930);Drama|Romance;8424
8425;Meet the Applegates (1991);Comedy;8425
8426;Robot Carnival (Roboto kânibauru) (1987);Animation|Comedy|Drama|Fantasy|Sci-Fi;8426
8427;Americathon (1979);Comedy|Sci-Fi;8427
8446;Sands of Iwo Jima (1949);Action|Drama|Romance|War;8446
8447;This Island Earth (1955);Sci-Fi;8447
8450;Anthony Adverse (1936);Adventure|Romance;8450
8451;Blackboard Jungle (1955);Drama;8451
8454;Luna Papa (1999);Comedy|Drama|Fantasy;8454
8456;Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970);Crime|Drama|Thriller;8456
8458;To Each His Own (1946);Drama;8458
8459;Heiress, The (1949);Drama|Romance;8459
8461;Dragon Seed (1944);Drama|War;8461
8462;Executive Suite (1954);Drama;8462
8463;Johnny Belinda (1948);Drama;8463
8464;Super Size Me (2004);Comedy|Documentary|Drama;8464
8465;Johnny Eager (1942);Crime|Drama|Film-Noir|Romance;8465
8477;Jetée, La (1962);Romance|Sci-Fi;8477
8481;Northwest Passage (1940);Action|Adventure|Drama|Romance|Thriller|Western;8481
8482;Picture of Dorian Gray, The (1945);Drama|Fantasy|Horror;8482
8484;Human Condition I, The (Ningen no joken I) (1959);Drama|War;8484
8487;Please Don't Eat the Daisies (1960);Children|Comedy|Musical;8487
8491;White Heat (1949);Crime|Drama|Film-Noir;8491
8492;Christmas Carol, A (Scrooge) (1951);Drama|Fantasy;8492
8493;Memphis Belle (1990);Action|Drama|War;8493
8494;Cincinnati Kid, The (1965);Drama;8494
8495;Animal Factory (2000);Crime|Drama;8495
8500;Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974);Action|Horror|Sci-Fi;8500
8501;Hitcher, The (1986);Action|Thriller;8501
8502;Show Boat (1951);Drama|Musical|Romance;8502
8506;Fear X (2003);Mystery|Thriller;8506
8507;Freaks (1932);Crime|Drama|Horror;8507
8511;Immigrant, The (1917);Comedy;8511
8512;Silent Movie (1976);Comedy;8512
8518;Anna Christie (1930);Drama;8518
8521;Dr. Jekyll and Mr. Hyde (1931);Drama|Horror;8521
8526;Around the World in 80 Days (2004);Adventure|Children|Comedy;8526
8528;Dodgeball: A True Underdog Story (2004);Comedy;8528
8529;Terminal, The (2004);Comedy|Drama|Romance;8529
8530;Dear Frankie (2004);Drama|Romance;8530
8531;White Chicks (2004);Action|Comedy|Crime;8531
8532;Door in the Floor, The (2004);Drama;8532
8533;Notebook, The (2004);Drama|Romance;8533
8534;Two Brothers (Deux frères) (2004);Adventure|Children|Drama;8534
8535;De-Lovely (2004);Drama|Musical;8535
8542;Day at the Races, A (1937);Comedy|Musical;8542
8571;Bob & Carol & Ted & Alice (1969);Comedy|Drama;8571
8574;Claymation Christmas Celebration, A (1987);Animation|Children|Comedy|Musical;8574
8575;Happenstance (Battement d'ailes du papillon, Le) (2001);Comedy|Drama;8575
8577;Comandante (2003);Documentary;8577
8578;Undead (2003);Action|Comedy|Horror|Sci-Fi;8578
8580;Into the Woods (1991);Adventure|Comedy|Fantasy|Musical;8580
8581;Pirates of Silicon Valley (1999);Documentary|Drama;8581
8582;Manufacturing Consent: Noam Chomsky and the Media (1992);Documentary|War;8582
8587;Mayor of the Sunset Strip (2003);Documentary;8587
8588;Killing Me Softly (2002);Drama|Mystery|Romance|Thriller;8588
8591;Philadelphia Experiment, The (1984);Adventure|Drama|Sci-Fi;8591
8593;Juice (1992);Action|Crime|Drama|Thriller;8593
8596;Revenge of the Pink Panther (1978);Comedy|Crime;8596
8600;Angels with Dirty Faces (1938);Crime|Drama|Film-Noir|Thriller;8600
8601;Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933);Comedy|Drama;8601
8604;Taxi (1998);Action|Comedy;8604
8605;Taxi 3 (2003);Action|Comedy;8605
8607;Tokyo Godfathers (2003);Adventure|Animation|Drama;8607
8609;Our Hospitality (1923);Comedy;8609
8610;All of Me (1984);Comedy|Fantasy;8610
8611;Farmer's Daughter, The (1947);Comedy;8611
8614;Overboard (1987);Comedy|Romance;8614
8617;Butterfield 8 (1960);Drama;8617
8620;Exterminating Angel, The (Ángel exterminador, El) (1962);Comedy|Drama|Fantasy|Mystery;8620
8622;Fahrenheit 9/11 (2004);Documentary;8622
8623;Roxanne (1987);Comedy|Romance;8623
8626;Dr. Terror's House of Horrors (1965);Horror|Sci-Fi;8626
8632;Secret Society (2002);Comedy;8632
8633;Last Starfighter, The (1984);Action|Adventure|Comedy|Sci-Fi;8633
8636;Spider-Man 2 (2004);Action|Adventure|Sci-Fi|IMAX;8636
8638;Before Sunset (2004);Drama|Romance;8638
8640;King Arthur (2004);Action|Adventure|Drama|War;8640
8641;Anchorman: The Legend of Ron Burgundy (2004);Comedy;8641
8643;Cinderella Story, A (2004);Comedy|Romance;8643
8644;I, Robot (2004);Action|Adventure|Sci-Fi|Thriller;8644
8645;Maria Full of Grace (Maria, Llena eres de gracia) (2004);Crime|Drama;8645
8650;Long Day's Journey Into Night (1962);Drama;8650
8656;Short Film About Killing, A (Krótki film o zabijaniu) (1988);Crime|Drama;8656
8665;Bourne Supremacy, The (2004);Action|Crime|Thriller;8665
8666;Catwoman (2004);Action|Crime|Fantasy;8666
8667;A Home at the End of the World (2004);Drama|Romance;8667
8670;Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933);Crime|Horror|Mystery|Thriller;8670
8677;Flash Gordon Conquers the Universe (1940);Action|Sci-Fi;8677
8684;Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956);Adventure|Drama;8684
8685;Miracle of Marcelino, The (Marcelino pan y vino) (1955);Comedy|Drama;8685
8690;Slaughterhouse-Five (1972);Comedy|Drama|Sci-Fi|War;8690
8695;Bachelor and the Bobby-Soxer, The (1947);Comedy;8695
8711;Mr. Blandings Builds His Dream House (1948);Comedy;8711
8712;My Favorite Wife (1940);Comedy|Romance;8712
8713;New Adventures of Pippi Longstocking, The (1988);Adventure|Children|Fantasy|Musical;8713
8714;Night and Day (1946);Drama|Musical;8714
8718;Snake Pit, The (1948);Drama;8718
8720;Super, The (1991);Comedy;8720
8724;Leopard, The (Gattopardo, Il) (1963);Drama|War;8724
8727;Day of the Locust, The (1975);Drama;8727
8730;To End All Wars (2001);Action|Drama|War;8730
8738;Woman Is a Woman, A (femme est une femme, Une) (1961);Comedy|Drama|Musical|Romance;8738
8743;Biggles (1986);Adventure|Fantasy|Sci-Fi;8743
8748;Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963);Comedy;8748
8753;Unprecedented: The 2000 Presidential Election (2002);Documentary;8753
8754;Prime of Miss Jean Brodie, The (1969);Drama;8754
8755;My Voyage to Italy (Il mio viaggio in Italia) (1999);Documentary;8755
8765;This Gun for Hire (1942);Crime|Film-Noir|Thriller;8765
8771;Sherlock Holmes: Terror by Night (1946);Crime|Mystery|Thriller;8771
8772;Spy Who Came in from the Cold, The (1965);Drama|Thriller;8772
8773;Sherlock Holmes and the Secret Weapon (1942);Crime|Mystery|Thriller;8773
8774;Sherlock Holmes: The Woman in Green (1945);Mystery;8774
8778;Sherlock Holmes: Dressed to Kill (1946);Crime|Mystery;8778
8781;Manchurian Candidate, The (2004);Thriller;8781
8782;Thunderbirds (2004);Action|Adventure|Fantasy|Sci-Fi;8782
8783;Village, The (2004);Drama|Mystery|Thriller;8783
8784;Garden State (2004);Comedy|Drama|Romance;8784
8795;Musa the Warrior (Musa) (2001);Action|Adventure|Drama|War;8795
8796;Funny Thing Happened on the Way to the Forum, A (1966);Comedy|Musical;8796
8798;Collateral (2004);Action|Crime|Drama|Thriller;8798
8799;Little Black Book (2004);Comedy|Romance;8799
8800;Code 46 (2003);Romance|Sci-Fi;8800
8804;Story of Women (Affaire de femmes, Une) (1988);Drama;8804
8807;Harold and Kumar Go to White Castle (2004);Adventure|Comedy;8807
8808;Princess Diaries 2: Royal Engagement, The (2004);Comedy|Romance;8808
8809;Danny Deckchair (2003);Comedy|Romance;8809
8810;AVP: Alien vs. Predator (2004);Action|Horror|Sci-Fi|Thriller;8810
8813;We Don't Live Here Anymore (2004);Drama;8813
8814;Without a Paddle (2004);Comedy;8814
8815;Exorcist: The Beginning (2004);Horror|Thriller;8815
8827;Bill Cosby, Himself (1983);Comedy|Documentary;8827
8830;Anacondas: The Hunt for the Blood Orchid (2004);Adventure|Drama|Horror|Sci-Fi|Thriller;8830
8831;Suspect Zero (2004);Crime|Thriller;8831
8832;Warriors of Heaven and Earth (Tian di ying xiong) (2003);Action|Adventure|Drama;8832
8833;Vanity Fair (2004);Drama|Romance;8833
8835;Paparazzi (2004);Drama|Thriller;8835
8836;Wicker Park (2004);Drama|Romance|Thriller;8836
8838;Alice Doesn't Live Here Anymore (1974);Drama|Romance;8838
8840;Who's That Knocking at My Door? (1967);Drama;8840
8844;Camera Buff (Amator) (1979);Drama;8844
8848;Vitelloni, I (a.k.a. The Young and the Passionate) (1953);Drama;8848
8860;Cellular (2004);Action|Crime|Drama|Mystery|Thriller;8860
8861;Resident Evil: Apocalypse (2004);Action|Horror|Sci-Fi|Thriller;8861
8864;Mr. 3000 (2004);Comedy|Drama;8864
8865;Sky Captain and the World of Tomorrow (2004);Action|Adventure|Sci-Fi;8865
8866;Wimbledon (2004);Comedy|Romance;8866
8869;First Daughter (2004);Comedy|Romance;8869
8870;Forgotten, The (2004);Drama|Mystery|Sci-Fi|Thriller;8870
8873;Motorcycle Diaries, The (Diarios de motocicleta) (2004);Adventure|Drama;8873
8874;Shaun of the Dead (2004);Comedy|Horror;8874
8875;Come Back, Little Sheba (1952);Drama;8875
8879;Murder on the Orient Express (1974);Crime|Mystery|Thriller;8879
8880;Mask (1985);Drama;8880
8894;Orca: The Killer Whale (1977);Action|Drama|Horror|Thriller;8894
8905;1492: Conquest of Paradise (1992);Adventure|Drama;8905
8906;Cannibal Holocaust (1980);Horror;8906
8907;Shark Tale (2004);Animation|Children|Comedy;8907
8908;Ladder 49 (2004);Action|Drama|Thriller;8908
8910;I Heart Huckabees (2004);Comedy;8910
8911;Raise Your Voice (2004);Romance;8911
8912;Taxi (2004);Action|Comedy;8912
8914;Primer (2004);Drama|Sci-Fi;8914
8915;Stage Beauty (2004);Drama;8915
8916;Shall We Dance? (2004);Comedy|Romance;8916
8917;Team America: World Police (2004);Action|Adventure|Animation|Comedy;8917
8918;Eulogy (2004);Comedy|Crime|Drama;8918
8919;P.S. (2004);Comedy|Drama|Fantasy|Romance;8919
8920;Country Girl, The (1954);Drama;8920
8921;Rose Tattoo, The (1955);Drama|Romance;8921
8928;Fearless Vampire Killers, The (1967);Comedy|Horror;8928
8933;Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986);Comedy|Drama;8933
8934;Bebe's Kids (1992);Animation|Children|Comedy;8934
8937;Friday Night Lights (2004);Action|Drama;8937
8938;Tarnation (2003);Documentary;8938
8939;Final Cut, The (2004);Sci-Fi|Thriller;8939
8943;Being Julia (2004);Comedy|Drama;8943
8946;Surviving Christmas (2004);Comedy;8946
8947;Grudge, The (2004);Horror|Mystery|Thriller;8947
8948;Alfie (2004);Comedy|Drama|Romance;8948
8949;Sideways (2004);Comedy|Drama|Romance;8949
8950;The Machinist (2004);Drama|Mystery|Thriller;8950
8951;Vera Drake (2004);Drama;8951
8952;Falling Angels (2003);Drama;8952
8954;Lightning in a Bottle (2004);Documentary;8954
8955;Undertow (2004);Crime|Drama|Thriller;8955
8957;Saw (2004);Horror|Mystery|Thriller;8957
8958;Ray (2004);Drama;8958
8959;Birth (2004);Drama|Mystery;8959
8961;Incredibles, The (2004);Action|Adventure|Animation|Children|Comedy;8961
8964;Callas Forever (2002);Drama;8964
8965;Polar Express, The (2004);Adventure|Animation|Children|Fantasy|IMAX;8965
8966;Kinsey (2004);Drama;8966
8967;Seed of Chucky (Child's Play 5) (2004);Comedy|Horror;8967
8968;After the Sunset (2004);Action|Adventure|Comedy|Crime|Thriller;8968
8969;Bridget Jones: The Edge of Reason (2004);Comedy|Drama|Romance;8969
8970;Finding Neverland (2004);Drama;8970
8972;National Treasure (2004);Action|Adventure|Drama|Mystery|Thriller;8972
8973;Bad Education (La mala educación) (2004);Drama|Thriller;8973
8974;SpongeBob SquarePants Movie, The (2004);Adventure|Animation|Children|Comedy;8974
8977;Alexander (2004);Action|Adventure|Drama|War;8977
8978;Christmas with the Kranks (2004);Children|Comedy;8978
8979;Guerrilla: The Taking of Patty Hearst (2004);Documentary;8979
8981;Closer (2004);Drama|Romance;8981
8982;I Am David (2003);Drama;8982
8983;House of Flying Daggers (Shi mian mai fu) (2004);Action|Drama|Romance;8983
8984;Ocean's Twelve (2004);Action|Comedy|Crime|Thriller;8984
8985;Blade: Trinity (2004);Action|Fantasy|Horror|Thriller;8985
8987;Bush's Brain (2004);Documentary;8987
8989;Damn Yankees! (1958);Comedy|Musical;8989
8998;That's Entertainment (1974);Documentary;8998
9004;D.A.R.Y.L. (1985);Adventure|Children|Sci-Fi;9004
9005;Fire in the Sky (1993);Drama|Mystery|Sci-Fi;9005
9008;Invisible Man Returns, The (1940);Horror|Sci-Fi;9008
9010;Love Me If You Dare (Jeux d'enfants) (2003);Drama|Romance;9010
9018;Control Room (2004);Documentary|War;9018
